Customer_ID,Recency,Frequency,Monetary,Purchase_Frequency,Avg_Order_Value,Estimated_CLV,CLV_Quartile
CUST_00044,8.983733305220582,3,53.71099833953472,0.25,17.90366611317824,107.42199667906944,Low
CUST_00045,32.58767395694941,6,61.3032887268668,0.5,10.217214787811134,122.6065774537336,Medium
CUST_00046,11.20639744972871,4,27.384332127799105,0.3333333333333333,6.846083031949776,54.76866425559821,Low
CUST_00047,22.02332687727686,2,342.36806318507627,0.16666666666666666,171.18403159253813,684.7361263701525,Very High
CUST_00048,23.736713939453928,9,106.12992904940637,0.75,11.79221433882293,212.25985809881274,Medium
CUST_00049,6.131657985237172,5,85.5096125848658,0.4166666666666667,17.10192251697316,171.0192251697316,Medium
CUST_00050,104.7842139820868,9,796.3680692731463,0.75,88.48534103034959,1592.7361385462928,Very High
CUST_00051,44.767361314144225,5,522.9211697373962,0.4166666666666667,104.58423394747925,1045.8423394747924,Very High
CUST_00052,84.15283257874746,5,715.0221882859023,0.4166666666666667,143.00443765718046,1430.0443765718046,Very High
CUST_00053,67.5645599260259,1,30.699944259710154,0.08333333333333333,30.699944259710154,61.3998885194203,Low
CUST_00054,27.33163237149825,5,443.7440563558299,0.4166666666666667,88.74881127116598,887.4881127116598,Very High
CUST_00055,76.48306137808216,8,79.71068956758943,0.6666666666666666,9.963836195948678,159.42137913517882,Medium
CUST_00056,2.7796637685934686,6,2.547509890927336,0.5,0.4245849818212227,5.095019781854672,Low
CUST_00057,6.544040838938024,2,99.28540195268403,0.16666666666666666,49.64270097634201,198.57080390536805,Medium
CUST_00058,1.3884589706049586,5,142.342227145787,0.4166666666666667,28.468445429157402,284.68445429157407,High
CUST_00059,11.805962604092604,5,22.90725771237745,0.4166666666666667,4.58145154247549,45.8145154247549,Low
CUST_00060,14.763908753826557,4,154.29856645508636,0.3333333333333333,38.57464161377159,308.5971329101727,High
CUST_00061,9.49681329626477,6,342.3645543689078,0.5,57.06075906148464,684.7291087378156,Very High
CUST_00062,52.93673595722802,5,94.85083427139752,0.4166666666666667,18.970166854279505,189.70166854279506,Medium
CUST_00063,13.236809985896105,6,86.9720299709375,0.5,14.495338328489582,173.944059941875,Medium
CUST_00064,9.894085204027476,5,82.74293454679572,0.4166666666666667,16.548586909359145,165.48586909359145,Medium
CUST_00065,23.47221249623238,4,513.0354359798185,0.3333333333333333,128.25885899495464,1026.0708719596369,Very High
CUST_00066,4.556944434618866,7,9.997376736475665,0.5833333333333334,1.4281966766393808,19.99475347295133,Low
CUST_00067,48.614507873241934,5,117.78487348551849,0.4166666666666667,23.556974697103698,235.56974697103698,Medium
CUST_00068,2.32427606433927,7,61.46799357314795,0.5833333333333334,8.781141939021136,122.93598714629593,Medium
CUST_00069,130.0243901876196,6,448.49946495741654,0.5,74.74991082623609,896.9989299148331,Very High
CUST_00070,44.38451328724534,4,20.196746792027,0.3333333333333333,5.04918669800675,40.393493584054,Low
CUST_00071,6.6461832151765785,8,106.0162208262109,0.6666666666666666,13.252027603276362,212.03244165242177,Medium
CUST_00072,0.16612261127806424,4,104.45017954643284,0.3333333333333333,26.11254488660821,208.90035909286567,Medium
CUST_00073,50.69690332458378,3,438.55684166118004,0.25,146.18561388706001,877.1136833223601,Very High
CUST_00074,36.81287722161134,5,48.54007025112916,0.4166666666666667,9.708014050225831,97.08014050225832,Low
CUST_00075,39.16988726363997,10,207.06858280592732,0.8333333333333334,20.706858280592733,414.1371656118547,High
CUST_00076,44.256435781305406,6,28.867889822501752,0.5,4.811314970416959,57.735779645003504,Low
CUST_00077,2.3078779654138906,4,615.7172134082634,0.3333333333333333,153.92930335206586,1231.4344268165269,Very High
CUST_00078,13.316780172486974,3,179.79576983675676,0.25,59.93192327891892,359.5915396735135,High
CUST_00079,3.6945031381334896,3,196.83723239726453,0.25,65.61241079908818,393.67446479452906,High
CUST_00080,59.65588714974668,5,113.75218609492154,0.4166666666666667,22.75043721898431,227.50437218984308,Medium
CUST_00081,29.289035751371223,2,83.79601889857071,0.16666666666666666,41.898009449285354,167.59203779714142,Medium
CUST_00082,12.054564037539029,6,47.82319416725989,0.5,7.970532361209982,95.64638833451978,Low
CUST_00083,1.9700419741434867,2,185.26202870796024,0.16666666666666666,92.63101435398012,370.5240574159204,High
CUST_00084,11.174650512310611,5,618.2801830518687,0.4166666666666667,123.65603661037373,1236.5603661037374,Very High
CUST_00085,11.799426395523941,2,89.19210434622924,0.16666666666666666,44.59605217311462,178.3842086924585,Medium
CUST_00086,39.236273518732226,6,429.38463455386733,0.5,71.56410575897789,858.7692691077347,Very High
CUST_00087,30.4466807677806,3,32.21606656598762,0.25,10.738688855329206,64.43213313197523,Low
CUST_00088,65.46755737204545,5,550.168642615987,0.4166666666666667,110.0337285231974,1100.337285231974,Very High
CUST_00089,19.171984001289292,2,86.30626503092549,0.16666666666666666,43.153132515462744,172.61253006185098,Medium
CUST_00090,3.821171808465057,6,95.51918328106707,0.5,15.919863880177845,191.03836656213414,Medium
CUST_00091,37.47379032949798,6,124.29269581390028,0.5,20.715449302316713,248.58539162780056,Medium
CUST_00092,42.911782592305926,7,253.34295778098016,0.5833333333333334,36.191851111568596,506.6859155619604,High
CUST_00093,24.716624846574863,6,254.34574087055108,0.5,42.390956811758514,508.69148174110217,High
CUST_00094,44.21669900164093,6,130.62711939914317,0.5,21.771186566523863,261.25423879828634,Medium
CUST_00095,20.424441945308338,4,148.11187662279474,0.3333333333333333,37.027969155698685,296.2237532455895,High
CUST_00096,22.19036516331801,4,6.09400393629,0.3333333333333333,1.5235009840725,12.188007872579998,Low
CUST_00097,16.73442581725282,7,72.56640097596606,0.5833333333333334,10.366628710852295,145.13280195193215,Medium
CUST_00098,0.7724332197034118,5,84.93480705039902,0.4166666666666667,16.986961410079804,169.86961410079806,Medium
CUST_00099,3.4250230557559753,5,163.6184312851685,0.4166666666666667,32.7236862570337,327.236862570337,High
CUST_00100,0.9580104387916146,8,163.4247667426126,0.6666666666666666,20.428095842826576,326.8495334852252,High
CUST_00101,30.351886527826483,4,247.505778121072,0.3333333333333333,61.876444530268,495.011556242144,High
CUST_00102,11.321901263852995,2,252.4809678116439,0.16666666666666666,126.24048390582195,504.9619356232878,High
CUST_00103,21.3131153140257,3,53.630987917418096,0.25,17.8769959724727,107.26197583483619,Low
CUST_00104,71.43796589537926,4,294.09800034972255,0.3333333333333333,73.52450008743064,588.196000699445,Very High
CUST_00105,8.60216468949895,6,3.9596533425789517,0.5,0.6599422237631586,7.919306685157903,Low
CUST_00106,15.848459246480179,9,251.8702439125573,0.75,27.98558265695081,503.7404878251146,High
CUST_00107,42.2624744261575,3,21.530651400660453,0.25,7.176883800220151,43.061302801320906,Low
CUST_00108,7.794154707521821,5,261.60624725790456,0.4166666666666667,52.32124945158091,523.2124945158091,High
CUST_00109,2.4031283565052908,3,149.78191691929973,0.25,49.92730563976658,299.56383383859946,High
CUST_00110,10.264209116611712,2,114.98555937742947,0.16666666666666666,57.492779688714734,229.9711187548589,Medium
CUST_00111,5.274250755001885,4,234.66698793933057,0.3333333333333333,58.66674698483264,469.3339758786611,High
CUST_00112,79.64850257641874,9,7.4097481382438835,0.75,0.8233053486937648,14.819496276487765,Low
CUST_00113,49.526612414537084,4,50.58408432763547,0.3333333333333333,12.646021081908868,101.16816865527093,Low
CUST_00114,30.10482571561593,5,191.6519176263688,0.4166666666666667,38.33038352527376,383.3038352527376,High
CUST_00115,61.54559191562439,8,375.745247213799,0.6666666666666666,46.96815590172488,751.490494427598,Very High
CUST_00116,48.839068222216696,8,95.96478197182233,0.6666666666666666,11.995597746477792,191.92956394364467,Medium
CUST_00117,6.194864290759172,5,59.88656124091156,0.4166666666666667,11.977312248182312,119.77312248182312,Medium
CUST_00118,66.92440215706684,3,146.26804168076498,0.25,48.756013893588324,292.53608336152996,High
CUST_00119,23.25299705898516,9,194.7390864716558,0.75,21.637676274628422,389.4781729433116,High
CUST_00120,49.42044873910699,2,108.98096631526477,0.16666666666666666,54.49048315763238,217.96193263052953,Medium
CUST_00121,67.92727947858694,8,418.6443024283082,0.6666666666666666,52.330537803538526,837.2886048566163,Very High
CUST_00122,11.481921492549553,7,148.23178727476272,0.5833333333333334,21.17596961068039,296.46357454952545,High
CUST_00123,3.497764803715525,6,7.296200133735832,0.5,1.2160333556226386,14.592400267471664,Low
CUST_00124,7.760602384181441,9,50.47687416036985,0.75,5.608541573374428,100.95374832073969,Low
CUST_00125,16.71173078245843,3,119.80282262624232,0.25,39.93427420874744,239.60564525248463,Medium
CUST_00126,51.114891799168355,6,239.2839593917784,0.5,39.88065989862974,478.5679187835568,High
CUST_00127,59.140349156395,7,49.628754714167655,0.5833333333333334,7.089822102023951,99.25750942833531,Low
CUST_00128,0.20929227544951942,7,748.0972097669492,0.5833333333333334,106.87102996670703,1496.1944195338986,Very High
CUST_00129,21.446284780156674,5,76.70890334705062,0.4166666666666667,15.341780669410124,153.41780669410124,Medium
CUST_00130,16.208199627560138,5,152.06271857670268,0.4166666666666667,30.412543715340536,304.12543715340536,High
CUST_00131,7.535020148274735,1,3.8297107349274655,0.08333333333333333,3.8297107349274655,7.659421469854931,Low
CUST_00132,3.8304117463694043,7,432.3746706782648,0.5833333333333334,61.76781009689497,864.7493413565296,Very High
CUST_00133,12.357257395872974,4,311.0227639607407,0.3333333333333333,77.75569099018517,622.0455279214814,Very High
CUST_00134,85.8936336807345,7,43.49642258244783,0.5833333333333334,6.213774654635404,86.99284516489566,Low
CUST_00135,11.711514086444232,5,541.3203238802248,0.4166666666666667,108.26406477604496,1082.6406477604496,Very High
CUST_00136,21.943584172804556,5,75.91262506817962,0.4166666666666667,15.182525013635924,151.82525013635924,Medium
CUST_00137,36.42260930642565,3,235.65210227928907,0.25,78.55070075976302,471.30420455857814,High
CUST_00138,13.55923496900887,5,341.8254833175566,0.4166666666666667,68.36509666351131,683.650966635113,Very High
CUST_00139,107.03394414875099,5,270.11940126294644,0.4166666666666667,54.02388025258929,540.2388025258929,Very High
CUST_00140,98.46029593624193,4,499.1921864426419,0.3333333333333333,124.79804661066048,998.3843728852837,Very High
CUST_00141,8.701838849766158,3,399.42454668420305,0.25,133.141515561401,798.8490933684061,Very High
CUST_00142,20.629778353915416,3,1044.6981682114963,0.25,348.23272273716543,2089.3963364229926,Very High
CUST_00143,10.737913802371404,5,40.32813399902372,0.4166666666666667,8.065626799804743,80.65626799804744,Low
CUST_00144,10.057490291432451,10,72.70015201772868,0.8333333333333334,7.2700152017728685,145.4003040354574,Medium
CUST_00145,1.127534332965676,2,202.2444237733038,0.16666666666666666,101.1222118866519,404.4888475466076,High
CUST_00146,28.214762129477794,5,264.13667247710134,0.4166666666666667,52.82733449542027,528.2733449542027,High
CUST_00147,20.955588984889154,3,152.97377776853787,0.25,50.99125925617929,305.94755553707574,High
CUST_00148,1.5855326214117744,4,15.36073751887807,0.3333333333333333,3.8401843797195174,30.721475037756136,Low
CUST_00149,9.798777630311081,6,368.52033324397087,0.5,61.420055540661814,737.0406664879417,Very High
CUST_00150,71.66582853268021,3,648.1954341474145,0.25,216.06514471580485,1296.390868294829,Very High
CUST_00151,8.215816564262312,4,104.01257920272951,0.3333333333333333,26.003144800682378,208.025158405459,Medium
CUST_00152,4.695925829564093,4,50.930063959581716,0.3333333333333333,12.732515989895429,101.86012791916343,Low
CUST_00153,20.168163284209086,5,3.9005404678991566,0.4166666666666667,0.7801080935798314,7.801080935798314,Low
CUST_00154,127.3211094784578,8,54.177849200934624,0.6666666666666666,6.772231150116828,108.35569840186923,Low
CUST_00155,8.314344406791786,5,240.74041808673118,0.4166666666666667,48.14808361734624,481.4808361734624,High
CUST_00156,33.4546503089188,6,485.15265351856505,0.5,80.85877558642751,970.3053070371302,Very High
CUST_00157,43.01662878718388,3,19.635732609280243,0.25,6.545244203093414,39.271465218560486,Low
CUST_00158,8.139995170074174,4,161.15533791807587,0.3333333333333333,40.28883447951897,322.31067583615174,High
CUST_00159,39.08246785476948,5,237.83736389375414,0.4166666666666667,47.567472778750826,475.67472778750835,High
CUST_00160,13.75568397792912,6,64.69800419679606,0.5,10.78300069946601,129.39600839359213,Medium
CUST_00161,30.01511243195314,7,168.74613103332453,0.5833333333333334,24.10659014761779,337.49226206664906,High
CUST_00162,30.11513481412915,5,251.22762980691155,0.4166666666666667,50.24552596138231,502.45525961382316,High
CUST_00163,23.021557498570463,2,363.6854753424111,0.16666666666666666,181.84273767120555,727.3709506848222,Very High
CUST_00164,2.8388747643486285,6,120.47850896331951,0.5,20.079751493886587,240.95701792663903,Medium
CUST_00165,54.10934382738891,4,275.55195206633977,0.3333333333333333,68.88798801658494,551.1039041326795,Very High
CUST_00166,11.604308810021898,2,71.84505916172344,0.16666666666666666,35.92252958086172,143.69011832344688,Medium
CUST_00167,6.192963198226696,4,47.9172862045763,0.3333333333333333,11.979321551144075,95.8345724091526,Low
CUST_00168,1.248892793830356,2,41.48203109359771,0.16666666666666666,20.741015546798856,82.96406218719542,Low
CUST_00169,26.813352137837505,3,88.905459095091,0.25,29.635153031697,177.810918190182,Medium
CUST_00170,33.95555202802046,4,7.307836147506642,0.3333333333333333,1.8269590368766604,14.615672295013283,Low
CUST_00171,0.5018084267541186,7,66.53361088757988,0.5833333333333334,9.504801555368555,133.0672217751598,Medium
CUST_00172,21.528917536484652,5,211.2386608823105,0.4166666666666667,42.2477321764621,422.477321764621,High
CUST_00173,7.70472441164873,5,208.77883003332104,0.4166666666666667,41.75576600666421,417.55766006664214,High
CUST_00174,31.083730246430758,7,15.27986198948976,0.5833333333333334,2.1828374270699658,30.559723978979527,Low
CUST_00175,5.748126676174013,9,67.77138833686325,0.75,7.530154259651472,135.5427766737265,Medium
CUST_00176,35.226375827031575,7,168.5883824469377,0.5833333333333334,24.08405463527681,337.1767648938754,High
CUST_00177,14.668761029433053,6,76.7071069623805,0.5,12.784517827063416,153.414213924761,Medium
CUST_00178,82.81031453412922,6,108.252850893468,0.5,18.042141815578,216.505701786936,Medium
CUST_00179,4.438332403178368,9,249.52277952959668,0.75,27.7247532810663,499.04555905919335,High
CUST_00180,12.513973019855152,2,1.862006727676925,0.16666666666666666,0.9310033638384625,3.72401345535385,Low
CUST_00181,3.6133285511098925,3,64.70152071332433,0.25,21.56717357110811,129.40304142664866,Medium
CUST_00182,77.58571191452171,9,30.717024839969664,0.75,3.4130027599966293,61.43404967993932,Low
CUST_00183,62.95001121482982,3,27.303554114981292,0.25,9.101184704993765,54.60710822996259,Low
CUST_00184,8.949821101844668,8,639.0329165242928,0.6666666666666666,79.8791145655366,1278.0658330485855,Very High
CUST_00185,32.36288217131744,5,94.50065625485647,0.4166666666666667,18.90013125097129,189.00131250971293,Medium
CUST_00186,50.984522179176636,4,149.7694382273872,0.3333333333333333,37.4423595568468,299.5388764547744,High
CUST_00187,24.303970820595243,9,264.7179193596449,0.75,29.413102151071655,529.4358387192898,High
CUST_00188,22.62838230581838,2,9.722005799559794,0.16666666666666666,4.861002899779897,19.444011599119584,Low
CUST_00189,8.306311363137095,5,55.15666577061451,0.4166666666666667,11.031333154122901,110.31333154122902,Low
CUST_00190,2.9317842142482218,10,356.9342746599781,0.8333333333333334,35.69342746599781,713.8685493199562,Very High
CUST_00191,68.25369675583569,5,396.08671513761624,0.4166666666666667,79.21734302752324,792.1734302752325,Very High
CUST_00192,69.2032328294528,4,93.34609298454241,0.3333333333333333,23.336523246135602,186.69218596908482,Medium
CUST_00193,30.08009758448654,7,93.9564426405812,0.5833333333333334,13.422348948654458,187.9128852811624,Medium
CUST_00194,12.421395294339717,3,282.8539103250519,0.25,94.2846367750173,565.7078206501038,Very High
CUST_00195,12.887028474349318,6,69.9314187085352,0.5,11.655236451422534,139.8628374170704,Medium
CUST_00196,38.83396289181354,3,24.90732624242887,0.25,8.302442080809623,49.81465248485774,Low
CUST_00197,68.22292047321757,3,59.55603077536925,0.25,19.852010258456417,119.1120615507385,Medium
CUST_00198,65.4339770818984,4,97.99057386372556,0.3333333333333333,24.49764346593139,195.9811477274511,Medium
CUST_00199,45.4068657579271,1,10.723347687324093,0.08333333333333333,10.723347687324093,21.446695374648186,Low
CUST_00200,30.81932080703115,2,130.2783419856902,0.16666666666666666,65.1391709928451,260.5566839713804,Medium
CUST_00201,2.6367517858825216,4,269.4205087328006,0.3333333333333333,67.35512718320015,538.8410174656012,Very High
CUST_00202,5.288826440502345,5,144.20447969100846,0.4166666666666667,28.84089593820169,288.4089593820169,High
CUST_00203,68.64691500532517,8,14.92215458741826,0.6666666666666666,1.8652693234272826,29.844309174836518,Low
CUST_00204,27.974818408967685,7,116.0171459577958,0.5833333333333334,16.57387799397083,232.0342919155916,Medium
CUST_00205,0.2771881683298323,7,246.82085162296192,0.5833333333333334,35.26012166042313,493.6417032459239,High
CUST_00206,3.2099070430784797,2,11.970522951032631,0.16666666666666666,5.985261475516316,23.941045902065262,Low
CUST_00207,32.67487161870723,6,12.34257056197417,0.5,2.0570950936623618,24.68514112394834,Low
CUST_00208,0.1522331115539101,8,92.59810474978994,0.6666666666666666,11.574763093723742,185.19620949957988,Medium
CUST_00209,5.259474483125971,6,43.37364750035677,0.5,7.228941250059461,86.74729500071354,Low
CUST_00210,23.87093538416795,4,546.0002483210062,0.3333333333333333,136.50006208025155,1092.0004966420124,Very High
CUST_00211,35.31945859964438,4,174.14095042969987,0.3333333333333333,43.53523760742497,348.28190085939974,High
CUST_00212,31.66324446405746,4,67.74606867892375,0.3333333333333333,16.936517169730937,135.4921373578475,Medium
CUST_00213,7.618496019240735,1,244.00467169027985,0.08333333333333333,244.00467169027985,488.0093433805597,High
CUST_00214,37.36251866695616,6,93.9780235726645,0.5,15.663003928777416,187.956047145329,Medium
CUST_00215,8.124712771584178,8,28.339360809839835,0.6666666666666666,3.5424201012299794,56.67872161967967,Low
CUST_00216,11.809047267542534,7,54.160331634417304,0.5833333333333334,7.737190233488186,108.32066326883461,Low
CUST_00217,41.17072654997372,7,205.8623721935343,0.5833333333333334,29.408910313362043,411.72474438706865,High
CUST_00218,31.463214429083042,6,10.654019077940422,0.5,1.7756698463234037,21.308038155880844,Low
CUST_00219,56.75868232390203,6,63.68023251327456,0.5,10.61337208554576,127.36046502654912,Medium
CUST_00220,32.15439864509287,4,46.717448874748904,0.3333333333333333,11.679362218687226,93.4348977494978,Low
CUST_00221,25.201329167617722,3,44.9126894470295,0.25,14.970896482343166,89.825378894059,Low
CUST_00222,2.9507118434523147,6,229.62085935934252,0.5,38.27014322655709,459.2417187186851,High
CUST_00223,13.7524892162106,3,349.5296660767194,0.25,116.50988869223981,699.0593321534388,Very High
CUST_00224,9.244804435764935,10,251.66229223522598,0.8333333333333334,25.1662292235226,503.324584470452,High
CUST_00225,8.391006109872638,5,207.53795587343603,0.4166666666666667,41.50759117468721,415.07591174687207,High
CUST_00226,108.36928218488777,6,496.4662461685213,0.5,82.74437436142021,992.9324923370425,Very High
CUST_00227,14.981624911200713,6,12.033326182219557,0.5,2.0055543637032596,24.066652364439115,Low
CUST_00228,66.78165633745569,4,36.66034803765436,0.3333333333333333,9.16508700941359,73.32069607530872,Low
CUST_00229,29.920031572094494,6,107.02600469824421,0.5,17.837667449707368,214.05200939648842,Medium
CUST_00230,47.514757580651995,5,93.18690976002038,0.4166666666666667,18.637381952004077,186.37381952004077,Medium
CUST_00231,20.953059731663114,3,108.27470001331616,0.25,36.09156667110539,216.54940002663233,Medium
CUST_00232,25.80467707924755,2,46.2489820372974,0.16666666666666666,23.1244910186487,92.4979640745948,Low
CUST_00233,20.348803000250804,3,32.386953108654126,0.25,10.795651036218041,64.77390621730825,Low
CUST_00234,6.5164468597571545,2,142.34096160086878,0.16666666666666666,71.17048080043439,284.68192320173756,High
CUST_00235,38.45285409197411,8,526.3637854273699,0.6666666666666666,65.79547317842123,1052.7275708547397,Very High
CUST_00236,9.887321050987888,7,99.50603437582211,0.5833333333333334,14.215147767974587,199.01206875164425,Medium
CUST_00237,0.7384944324206585,4,8.864208084425119,0.3333333333333333,2.2160520211062797,17.728416168850238,Low
CUST_00238,31.109063588858216,3,244.94897343947127,0.25,81.64965781315709,489.89794687894255,High
CUST_00239,5.848007106744681,3,68.80954521186118,0.25,22.93651507062039,137.61909042372235,Medium
CUST_00240,84.63249441819909,6,56.23267502824737,0.5,9.372112504707895,112.46535005649474,Medium
CUST_00241,92.32687238364069,5,78.38878672525674,0.4166666666666667,15.677757345051347,156.7775734505135,Medium
CUST_00242,73.90529653901524,1,257.3372489802129,0.08333333333333333,257.3372489802129,514.6744979604258,High
CUST_00243,13.868621894921002,8,341.65217653104656,0.6666666666666666,42.70652206638082,683.3043530620931,Very High
CUST_00244,0.4673194611583315,9,177.37360493346068,0.75,19.708178325940075,354.74720986692137,High
CUST_00245,79.06570371995669,4,77.86287337929,0.3333333333333333,19.4657183448225,155.72574675858,Medium
CUST_00246,16.76814831159184,7,74.35140263281666,0.5833333333333334,10.621628947545236,148.70280526563332,Medium
CUST_00247,102.02526048366168,3,26.548249524084326,0.25,8.849416508028108,53.09649904816865,Low
CUST_00248,99.41206428390616,7,541.513208370827,0.5833333333333334,77.35902976726099,1083.026416741654,Very High
CUST_00249,57.52161051538257,5,203.2992442686163,0.4166666666666667,40.65984885372326,406.5984885372326,High
CUST_00250,10.463282045164808,6,5.4690225425504435,0.5,0.9115037570917406,10.938045085100887,Low
CUST_00251,14.588757962960807,8,217.15921082916472,0.6666666666666666,27.14490135364559,434.3184216583294,High
CUST_00252,57.14179957434239,2,118.5349511449195,0.16666666666666666,59.26747557245975,237.06990228983898,Medium
CUST_00253,11.434386942921511,4,719.1358491791198,0.3333333333333333,179.78396229477994,1438.2716983582395,Very High
CUST_00254,5.571558488872643,9,341.9277135155904,0.75,37.991968168398934,683.8554270311809,Very High
CUST_00255,24.412109761806832,4,37.583216320889036,0.3333333333333333,9.395804080222259,75.16643264177807,Low
CUST_00256,82.53880412421125,4,254.67252154089036,0.3333333333333333,63.66813038522259,509.34504308178066,High
CUST_00257,35.72476793273812,3,132.93760385505792,0.25,44.312534618352636,265.87520771011583,Medium
CUST_00258,25.323370093069666,4,41.41594456938382,0.3333333333333333,10.353986142345954,82.83188913876764,Low
CUST_00259,3.0668459204796865,4,239.95625841985998,0.3333333333333333,59.989064604964994,479.91251683971996,High
CUST_00260,28.63592146553153,6,158.5438203649755,0.5,26.423970060829248,317.087640729951,High
CUST_00261,138.31709243538953,7,6.1689447638258,0.5833333333333334,0.8812778234036857,12.337889527651601,Low
CUST_00262,4.527617599267924,3,208.02412476681224,0.25,69.34137492227075,416.04824953362447,High
CUST_00263,21.91485974944511,6,201.56451115705383,0.5,33.59408519284231,403.1290223141077,High
CUST_00264,62.95825913702383,8,31.11687899984565,0.6666666666666666,3.889609874980706,62.23375799969129,Low
CUST_00265,40.5010274506101,7,85.84535688232648,0.5833333333333334,12.263622411760926,171.69071376465297,Medium
CUST_00266,35.822232759050195,3,176.32906058509388,0.25,58.77635352836463,352.65812117018777,High
CUST_00267,36.3686266867347,4,29.881758033787225,0.3333333333333333,7.470439508446806,59.76351606757444,Low
CUST_00268,13.364770269448472,6,383.08853542055044,0.5,63.848089236758405,766.1770708411009,Very High
